file,path,line_no,matched_term,context,allowed_context,status
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,263,Vivado timing closure,- CB-EDA-0561: Vivado timing closure was achieved for HDL case 61. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,265,WNS validated,- CB-EDA-0563: WNS validated across the design for case 63. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,266,Vivado implementation evidence,- CB-EDA-0564: The Yosys result proves Vivado implementation evidence for case 64. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,267,Vivado timing closure,- CB-EDA-0565: Vivado timing closure was achieved for HDL case 65. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,269,WNS validated,- CB-EDA-0567: WNS validated across the design for case 67. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,270,Vivado implementation evidence,- CB-EDA-0568: The Yosys result proves Vivado implementation evidence for case 68. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,271,Vivado timing closure,- CB-EDA-0569: Vivado timing closure was achieved for HDL case 69. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,273,WNS validated,- CB-EDA-0571: WNS validated across the design for case 71. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,274,Vivado implementation evidence,- CB-EDA-0572: The Yosys result proves Vivado implementation evidence for case 72. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,275,Vivado timing closure,- CB-EDA-0573: Vivado timing closure was achieved for HDL case 73. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,277,WNS validated,- CB-EDA-0575: WNS validated across the design for case 75. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,278,Vivado implementation evidence,- CB-EDA-0576: The Yosys result proves Vivado implementation evidence for case 76. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,279,Vivado timing closure,- CB-EDA-0577: Vivado timing closure was achieved for HDL case 77. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,281,WNS validated,- CB-EDA-0579: WNS validated across the design for case 79. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,282,Vivado implementation evidence,- CB-EDA-0580: The Yosys result proves Vivado implementation evidence for case 80. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,283,Vivado timing closure,- CB-EDA-0581: Vivado timing closure was achieved for HDL case 81. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,285,WNS validated,- CB-EDA-0583: WNS validated across the design for case 83. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,286,Vivado implementation evidence,- CB-EDA-0584: The Yosys result proves Vivado implementation evidence for case 84. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,287,Vivado timing closure,- CB-EDA-0585: Vivado timing closure was achieved for HDL case 85. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,289,WNS validated,- CB-EDA-0587: WNS validated across the design for case 87. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,290,Vivado implementation evidence,- CB-EDA-0588: The Yosys result proves Vivado implementation evidence for case 88. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,291,Vivado timing closure,- CB-EDA-0589: Vivado timing closure was achieved for HDL case 89. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,293,WNS validated,- CB-EDA-0591: WNS validated across the design for case 91. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,294,Vivado implementation evidence,- CB-EDA-0592: The Yosys result proves Vivado implementation evidence for case 92. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,295,Vivado timing closure,- CB-EDA-0593: Vivado timing closure was achieved for HDL case 93. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,297,WNS validated,- CB-EDA-0595: WNS validated across the design for case 95. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,298,Vivado implementation evidence,- CB-EDA-0596: The Yosys result proves Vivado implementation evidence for case 96. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,299,Vivado timing closure,- CB-EDA-0597: Vivado timing closure was achieved for HDL case 97. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,301,WNS validated,- CB-EDA-0599: WNS validated across the design for case 99. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,302,Vivado implementation evidence,- CB-EDA-0600: The Yosys result proves Vivado implementation evidence for case 100. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,303,Vivado timing closure,- CB-EDA-0601: Vivado timing closure was achieved for HDL case 101. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,305,WNS validated,- CB-EDA-0603: WNS validated across the design for case 103. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,306,Vivado implementation evidence,- CB-EDA-0604: The Yosys result proves Vivado implementation evidence for case 104. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,307,Vivado timing closure,- CB-EDA-0605: Vivado timing closure was achieved for HDL case 105. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,309,WNS validated,- CB-EDA-0607: WNS validated across the design for case 107. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,310,Vivado implementation evidence,- CB-EDA-0608: The Yosys result proves Vivado implementation evidence for case 108. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,311,Vivado timing closure,- CB-EDA-0609: Vivado timing closure was achieved for HDL case 109. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,313,WNS validated,- CB-EDA-0611: WNS validated across the design for case 111. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,314,Vivado implementation evidence,- CB-EDA-0612: The Yosys result proves Vivado implementation evidence for case 112. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,315,Vivado timing closure,- CB-EDA-0613: Vivado timing closure was achieved for HDL case 113. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,317,WNS validated,- CB-EDA-0615: WNS validated across the design for case 115. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,318,Vivado implementation evidence,- CB-EDA-0616: The Yosys result proves Vivado implementation evidence for case 116. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,319,Vivado timing closure,- CB-EDA-0617: Vivado timing closure was achieved for HDL case 117. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,321,WNS validated,- CB-EDA-0619: WNS validated across the design for case 119. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,322,Vivado implementation evidence,- CB-EDA-0620: The Yosys result proves Vivado implementation evidence for case 120. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,323,Vivado timing closure,- CB-EDA-0621: Vivado timing closure was achieved for HDL case 121. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,325,WNS validated,- CB-EDA-0623: WNS validated across the design for case 123. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,326,Vivado implementation evidence,- CB-EDA-0624: The Yosys result proves Vivado implementation evidence for case 124. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,327,Vivado timing closure,- CB-EDA-0625: Vivado timing closure was achieved for HDL case 125. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,329,WNS validated,- CB-EDA-0627: WNS validated across the design for case 127. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,330,Vivado implementation evidence,- CB-EDA-0628: The Yosys result proves Vivado implementation evidence for case 128. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
outputs/rq3_claimbench/unsupported_ledger.md,outputs/rq3_claimbench/unsupported_ledger.md,331,Vivado timing closure,- CB-EDA-0629: Vivado timing closure was achieved for HDL case 129. -> Yosys/open-source synthesis evidence only,negative claim test case,ALLOWED
