artifact_id,phase,artifact_type,relative_path,source_role,evidence_layer,claim_supported,claim_status,replay_required,replay_command_or_na,hash_or_version,paper_target,unsupported_boundary
P8-0435,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__nominal__08.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:4c266fa3a763c76658d369a21f378d838c478d95a00a4a12f54fc26c20442abb,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0436,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__nominal__09.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:69ebdf06b1c636acd8d8ed2d866a4b9a98e4ed4d5bf7d7c4ff9e020330161a4d,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0437,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__00.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:54781032e74d3bb6d8d184fea3381948d45b591c6e7d6a86576efc7fb3c39251,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0438,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__01.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:38d3f77fdb96d6a311b605e14175df6b1d8290b5580eb2855fc4327cda2015e6,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0439,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__02.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:5318fbc2df01769d1b551d377386b1942066fe7dc4a1bd4e12037ca8ab3078a6,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0440,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__03.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:ea9d7ff4244e1aebc2e6086b0c3da21fd24c32e6c5a0ed25d9ee6bf6a24bc040,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0441,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__04.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:bab45f278510721918c19d5e3539aeb2f39a2df83dd838beed89518439ed02dc,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0442,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__05.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:f3245f3a24a3987e7d4d9abb7daa6e50a32b38875930abb7b42fab5db06209ae,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0443,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__06.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:5848469efe8c2cc931a32ec05b47e6b64b051218678a88fd692558c077c72111,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0444,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__07.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:c80e5deb9c5d0116f5c98a50e075a027c975b9844b9fea7f93af511458ee4633,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0445,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__08.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:f712a0aabf039e62e3a51d6709c1ba3ed42af185e8a607c0390ac69a5e0e494d,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0446,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__open_fault__09.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:c26edc363ab1e714eafc536e53c5cab9d0f4cf310ad74521260ab65a051a48a7,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0447,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__00.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:158f39e3308f7ae01a404368c1b6acf349bede1e6228db3a9847a5f0647a6f0d,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0448,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__01.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:bb3c17dcc096e921890ac8095b986efdb506bd964d70133f3115b2c499c0f1c4,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0449,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__02.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:d58e38604e15740f5bb4f30393382ca73b69593a506eac0e4e3041e125e6a4da,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0450,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__03.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:738804e9f220adeb7df9c63020d21823a76603be4a2f34df1567ea2487126f73,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0451,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__04.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:09be8a3fa4b229cc0a7ac3b1eb1d5e6d645d707fcae0a5e631ad0e346b1b653b,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0452,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__05.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:b57f7ea6c43d38243a7b27a26a90285be96923fb90167889535a1a1f65f60856,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0453,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__06.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:dd8b7e04ec84a370e348934a2c160f062524eb4b08acbe584d8ffdc141c5590c,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0454,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__07.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:06a6a8bf8ba4f7010484fd972a40000e2c05e00bbf6e5176e3d2ac8b2f507ef9,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0455,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__08.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:6b629c36431a2b49617138ebd610277abfd596dd968ab62d6bc5523e9d42826d,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0456,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__parametric_drift__09.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:2b72e7dbd7c9b3d34274d90ddf588d5916319663cc0ccea5601a0e4e2fa53e98,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
P8-0457,Phase8,ngspice_raw_log,circuit_fault_bench_phase8_active_filter_external_gate/outputs/raw_simulation_logs/mfb_active_highpass__short_fault__00.log,raw_ngspice_log,L3_EXECUTED_ARTIFACT,CFB-P2-C01;CFB-P2-C04,DIRECT_EVIDENCE,NO_STAGE1_INDEX_ONLY,Existing output indexed; optional full rerun: python3 -m unittest discover -s tests ; python3 -m cfb8 build --out outputs ; python3 -m cfb8 package-release --pack outputs --out cfb8_release.zip ; python3 -m cfb8 acceptance --pack outputs --zip cfb8_release.zip --report outputs/final_acceptance_report.md,sha256:9bf3fbc5c13ee02205b7183046eed38666cdf4d682a687fb655237893b48061f,Paper2_EDA_Framework,Proxy-aligned active-filter evidence only; exact external benchmark reproduction remains source-gated; no hardware or SCI acceptance claim.
