artifact_id,path,tool,artifact_type,expected_evidence_level,dataset_split,evaluation_group,supported_positive_claims,allowed_claims,forbidden_claims
BITSTREAM-0054,vendor/bitstream_stub_54.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0055,vendor/bitstream_stub_55.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0056,vendor/bitstream_stub_56.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0057,vendor/bitstream_stub_57.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0058,vendor/bitstream_stub_58.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0059,vendor/bitstream_stub_59.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0060,vendor/bitstream_stub_60.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0061,vendor/bitstream_stub_61.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0062,vendor/bitstream_stub_62.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0063,vendor/bitstream_stub_63.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0064,vendor/bitstream_stub_64.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0065,vendor/bitstream_stub_65.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0066,vendor/bitstream_stub_66.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0067,vendor/bitstream_stub_67.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0068,vendor/bitstream_stub_68.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0069,vendor/bitstream_stub_69.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0070,vendor/bitstream_stub_70.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BOARD-0001,vendor/board_measurement_1.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0002,vendor/board_measurement_2.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0003,vendor/board_measurement_3.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0004,vendor/board_measurement_4.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0005,vendor/board_measurement_5.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0006,vendor/board_measurement_6.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0007,vendor/board_measurement_7.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0008,vendor/board_measurement_8.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0009,vendor/board_measurement_9.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0010,vendor/board_measurement_10.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0011,vendor/board_measurement_11.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0012,vendor/board_measurement_12.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0013,vendor/board_measurement_13.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0014,vendor/board_measurement_14.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0015,vendor/board_measurement_15.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0016,vendor/board_measurement_16.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0017,vendor/board_measurement_17.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0018,vendor/board_measurement_18.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0019,vendor/board_measurement_19.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0020,vendor/board_measurement_20.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0021,vendor/board_measurement_21.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0022,vendor/board_measurement_22.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0023,vendor/board_measurement_23.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0024,vendor/board_measurement_24.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0025,vendor/board_measurement_25.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0026,vendor/board_measurement_26.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0027,vendor/board_measurement_27.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0028,vendor/board_measurement_28.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0029,vendor/board_measurement_29.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0030,vendor/board_measurement_30.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0031,vendor/board_measurement_31.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0032,vendor/board_measurement_32.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0033,vendor/board_measurement_33.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0034,vendor/board_measurement_34.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0035,vendor/board_measurement_35.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0036,vendor/board_measurement_36.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0037,vendor/board_measurement_37.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
BOARD-0038,vendor/board_measurement_38.csv,Vivado stub,unsupported board measurement placeholders,L7_BOARD_MEASUREMENT,holdout,cross_tool_holdout,no,unsupported board measurement placeholders is recorded,claims above the recorded software evidence level
